title,rating,price,rating counter,sold,description,shop name,url,store location
"Shokz Open run Pro 2 mini  Headphone Bone Conduction Open Run Pro 2 mini Standard Garansi Resmi TAM 24 bulan - Orange, free bonus",5,Rp2.999.000,10,19,"Kenken Official | Provide the Best Product to Your LifeStylPaket Promo free adaptor Free zikr ring lita 01 warna mix dan ukuran sesuai stok yg tersedia ( kalau tidak tersedia ganti earphone rapa tech Keuntungan CO di kenken.official- Untuk Harga Bisa Di Tanyakan- Bisa Melayani Pakai Faktur Pajak Minimal pengambilan 5 unit dan pengambilan Quantity Bnyak   chat admin- Sebelum Payment Di Tanya kan Tersedian Stok nya- Produk 100% Original, Uang kembali 100% jika brg tidak ORI- Selalu Ready Stock dan Siap Kirim- Packing Aman dan Rapi- Pengiriman Tepat Waktu- Pelayanan Ramah dengan Product Knowledge yang Baik- Proses Klaim Garansi Mudah & dibantu Hingga Selesai- Banyak Bonus dan Voucher Cashback yang didapatkan- Jika ada Kerusakan pada unit, kami akan bantu claim ke servis center shosk- Menerima Pesanan Instan & ReguleerSyarat & Ketentuan Komplain Produk1. Mohon untuk bisa melakukan viedo unboxing, Foto Penerimaan Produk, foto resi, dan label pengiriman saat paket berhasil diterima.2. jika tidak ada, maka komplain yang masuk tidak bisa ditindak lanjuti atau dianggap tidak sah.*Kecuali: Memang ada kesalahan dari sisi penjualReady stok bisa Instan dan reguler Garansi Resmi TAM Indonesia 2 tahun (Box dan Nota Harap disimpan untuk claim garansi)Bukan garansi luar negeri.– SPECIFICATIONS –Speaker type: Air conduction speaker & Bone conduction speakerFrequency response: 20Hz-20kHzSpeaker sensitivity: 96dB±2.5dB (Air conduction) /  speaker: 101.3dB±3dB (Bone conduction)Microphone sensitivity: -38 dB ±1dBBluetooth version: Bluetooth 5.3Compatible profiles: A2DP, AVRCP, HFPMaterials: Nickel-titanium alloy, silicone, plastic,Charging voltage: 5V±5%Frequency band: 2400-2483.5MHzBattery: Li-Polymer batteryContinuous playtime: Up to 12 hours of listening time with a single chargeStandby time: Up to 10 daysCharging time: 1 hourQuick charge: A 5-minute charge gives 2.5 hour of music playbackWarranty: 2 yearsWater-resistance: IP55 sweat-resistantBattery capacity: 150mAh/0.581WhBluetooth range: 10mWeightStandard: 30.3± 0.5gMini: 30± 0.3g – INCLUDES –OpenRun Pro 2Carry BagUSB-C Charge CableUser GuideAfter-Sales Service Card",Kenken Official,https://www.tokopedia.com/kenkenofficial/shokz-open-run-pro-2-mini-headphone-bone-conduction-open-run-pro-2-mini-standard-garansi-resmi-tam-24-bulan-orange-free-bonus-b3c5b?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Selatan
Headphone Bluetooth JETE 15 Deep Bass - Garansi 2 Tahun - Navy,4.8,Rp195.902,6,11,"====================Raih Hadiah Hingga Ratusan Juta Melalui Undian DoraniversaryPeriode : 1 Des 24 - 31 Jan 25Pengumuman : Februari 25Segera Klaim Semua Transaksi Anda Menjadi Kupon Undian Doraniversary===================Keuntungan Membeli di toko JETE Authorized :1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Produk 100% Original, Uang kembali 100% jika brg tidak ORI3. Garansi Resmi 2 Tahun, Rusak ganti baru Tukar sepuasnya4. Selalu Ready Stock dan Siap Kirim5. Packing Aman dan Rapi6. Pengiriman Tepat Waktu7. Pelayanan Ramah dengan Product Knowledge yang Baik8. Proses Klaim Garansi Mudah & dibantu Hingga Selesai9. Memiliki Cabang Toko Resmi Offline yang tersebar di seluruh IndonesiaSpecification of Headphones JETE-15 : Bluetooth version : V5.3 Impedance : 32ohm +-15% Sensitivity : 108+-3dB Battery : 300mAh Play time : 40H Talk time : 25H Speaker frequency : 20Hz-20KHz Wireless working range : 10M (without obstacles) Charging time : 1.5-2H Input voltage : DC 5V/300mA Weight : 217gKeunggulan :- ELEVATE YOUR LISTENING EXPERIENCEHeadphone JETE-15 Series menghadirkan sensasi mendengarkan yang luar biasa. Perpaduan fitur audio terbaik dan ketahanan yang unggul- SUARA BASS MENGGELEGARSuara bass yang dihasilkan juga lebih mendalam. Pengguna dapat mendengarkan audio musik secara lebih, tajam, dan powerfull di setiap detiknya- KETAHANAN BATERAI YANG TANGGUHDibekali dengan kapasitas baterai 300 mAh tangguh, mampu membuatnya bertahan hingga 40 jam play time dengan volume normal. Cukup dengan sekali pengisian selama 1.5 jam saja,- KONEKSI SEMAKIN LANCAR & STABILdidukung dengan Bluetooth generasi terbaru 5.3.- EARPAD YANG LEMBUT & EMPUKBantalan ini cukup tebal namun tetap terasa empuk digunakan. Headband-nya juga mudah disesuaikan dengan ukuran kepala pengguna sehingga tidak sakit saat digunakan.- KOMPATIBEL DI DUA MODE PENGGUNAANYakni mode tanpa kabel dengan koneksi Bluetooth di perangkat. Atau menggunakan kabel tambahan- DRIVER LEBIH BESAR & OPTIMALDengan audio driver yang lebih besar berukuran 50mm- PILIHAN WARNA YANG STYLISHMulai dari Red, Black, dan Navy.",JETE Authorized Store,https://www.tokopedia.com/jeteofficialsby/headphone-bluetooth-jete-15-deep-bass-garansi-2-tahun-navy-0b502?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch%26whid%3D16178208,Kota Bandung
Headphone Bluetooth JETE 15 Deep Bass  - Garansi 2 Tahun - Navy,4.3,Rp199.900,14,30,"Keuntungan Membeli di toko JETE INDONESIA :1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Produk 100% Original, Uang kembali 100% jika brg tidak ORI3. Garansi Resmi 2 Tahun, Rusak ganti baru Tukar sepuasnya4. Selalu Ready Stock dan Siap Kirim5. Packing Aman dan Rapi6. Pengiriman Tepat Waktu7. Pelayanan Ramah dengan Product Knowledge yang Baik8. Proses Klaim Garansi Mudah & dibantu Hingga Selesai9. Memiliki Cabang Toko Resmi Offline yang tersebar di seluruh IndonesiaSpesifikasi : Bluetooth version : V5.3 Impedance : 32ohm +-15% Sensitivity : 108+-3dB Battery : 300mAh Play time : 40H Talk time : 25H Speaker frequency : 20Hz-20KHz Wireless working range : 10M (without obstacles) Charging time : 1.5-2H Input voltage : DC 5V/300mA Weight : 217gKeunggulan :- ELEVATE YOUR LISTENING EXPERIENCEHeadphone JETE-15 Series menghadirkan sensasi mendengarkan yang luar biasa. Perpaduan fitur audio terbaik dan ketahanan yang unggul, membuatnya layak dijadikan pilihan untuk berbagai aktivitas. Mulai dari hiburan sampai menunjang pekerjaan sehari-hari.- SUARA BASS MENGGELEGARSuara bass yang dihasilkan juga lebih mendalam. Pengguna dapat mendengarkan audio musik secara lebih, tajam, dan powerfull di setiap detiknya. Ini akan memberikan pengalaman terbaik selama mendengarkan musik dan konten unggulan.- KETAHANAN BATERAI YANG TANGGUHBebas dengarkan musik dan konten favorit kini jadi lebih leluasa. Dibekali dengan kapasitas baterai 300 mAh tangguh, mampu membuatnya bertahan hingga 40 jam play time dengan volume normal. Cukup dengan sekali pengisian selama 1.5 jam saja, maka daya akan terisi penuh dan nikmati musik kesayangan dalam waktu yang lama. Perhatikan jenis lagu yang diputar karena setiap lagu bisa menghabiskan daya yang berbeda beda.- KONEKSI SEMAKIN LANCAR & STABILHeadphone Bluetooth JETE-15 Series didukung dengan Bluetooth generasi terbaru 5.3. teknologi ini memungkinkan koneksi yang lebih lancar dan cepat. Selain itu, pairing lebih cepat, stabil tanpa putus hingga jarak tertentu, dan konsumsi daya baterai rendah.- EARPAD YANG LEMBUT & EMPUKDibuat dengan material terbaik, menjadikan earpad JETE-15 Series semakin nyaman digunakan. Bantalan ini cukup tebal namun tetap terasa empuk digunakan. Headband-nya juga mudah disesuaikan dengan ukuran kepala pengguna sehingga tidak sakit saat digunakan.- KOMPATIBEL DI DUA MODE PENGGUNAAN Tersedia dua pilihan mode fungsi yang bisa digunakan sesuai kebutuhan. Yakni mode tanpa kabel dengan koneksi Bluetooth di perangkat. Atau menggunakan kabel tambahan yang memberikan pengalaman terbaik dan tak perlu khawatir kehabisan baterai.- JADIKAN PANGGILAN LEBIH NYAMANBebas bicara tanpa kendala kapan saja dan di mana saja. Hubungkan headphone dengan perangkat seperti laptop, komputer, dan smartphone, lalu bersiaplah untuk melakukan panggilan. Baik video call, meeting online, webinar, dan sebagainya.- OUTPUT AUDIO YANG REALISTISHeadphone Bluetooth JETE-15 Series juga memiliki mode stereo sound. Dimana suara yang dihasilkan terdengar seimbang di bagian sisi kanan dan kiri. Ini akan menghasilkan efek 3D dan terdengar menyeluruh. Sehingga lebih terdengar nyata saat mendengarkan musik, film, dan konten video.- DRIVER LEBIH BESAR & OPTIMALDengan audio driver yang lebih besar berukuran 50mm menghasilkan suara dengan bass yang menggelegar dan lebih tebal. Sangat cocok untuk game dengan efek ledakan terbaik dan terdengar seperti nyata. Rasakan pengalaman seolah larut dalam game yang dimainkan.- PILIHAN WARNA YANG STYLISHTersedia tiga warna pilihan yang stylish dan fashionable. Mulai dari Red, Black, dan Navy. Bebas pilih warna sesuka hati sesuai karakter pengguna dan padupadankan dengan gadget agar terlihat lebih keren sepanjang hari saat beraktivitas.",JETE Indonesia,https://www.tokopedia.com/gojeteindonesia/headphone-bluetooth-jete-15-deep-bass-garansi-2-tahun-navy-18b4e?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch%26whid%3D16178163,Kota Bandung
Headphone Recording Tech HP100 Monitoring Studio,4.9,Rp380.000,32,40,"Headphone Recording Tech HP100 Monitoring Studio  Garansi 1 tahun. Silakan cek syarat dan ketentuan garansi di catatan toko. Kami menjamin 100% bahwa produk yang kami jual adalah BARU dan ORIGINAL.  Headphone buat monitoring yang pasti nyaman buat di kantong. Soal kualitas, Recording Tech selalu mengutamakannya di setiap produknya. Headphone ini cocok buat monitoring saat recording, mixing dan asik juga buat podcast.  Product Specifications: Product model: RT-HP100 Driver diameter: Ø50.0mm Impedance: 32 Frequency response: 20 HZ ~ 20 KHZ Sensitivity (S.P.L): 101dB±3dB Input plug diameter: Ø3.5mm Cord length: 1.2~3.0meters Weight: 355g Plug: Ø3.5mm change 6.35mm  Product features 1. Closed Headphones can block upper treble frequencies nearly as well as noise cancelling headphones. 2. Adjustable headbands for long-wearing comfort. Headphones are designed to fit the unique contour of listeners #39; ear. 3. Flat fold design allow maximum portability and protection. 4. Provides accurate bass and precision across the frequency curve.",HurtRock Music Store,https://www.tokopedia.com/hurtrock-store/headphone-recording-tech-hp100-monitoring-studio?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Bandung
Lenovo ERAZER XF22 Headphone Konduksi Tulang Earphone Bone Conductor Bebas Genggam HiFi Stereo Nirkabel Bluetooth Earphones Olahraga Conduction - warna oranye,4.8,Rp184.000,63,100,"Lenovo Erazer EarphoneCOMPATIBLE UNTUK PERANGKAT ANDROID/IOS /WIN【DESAIN TELINGA TERBUKA】- Headphone konduksi tulang mengadopsi teknologi telinga terbuka, yangmengalihkan suara melalui tulang pipi agar Anda lebih memperhatikan lingkungan sekitar【ANTI KERINGAT】- Menggunakan teknologi pembuangan anti-keringat yang ketat. Headset Bluetooth konduksi tulangmemungkinkan Anda untuk berolahraga di luar ruangan dalam waktu lama-bersepeda, hiking, berlari, dan berolahraga, tidak perlu khawatirtentang keringat lagi【PANGGILAN JELAS】- Earbud telinga terbuka nirkabel dilengkapi dengan Mikrofon MEMS panggilan HD yangmemberikan efek bicara yang keras dan jelas.【LEBIH PERHATIAN, LEBIH AMAN】- Mengenakan earphone konduksi tulang Bluetooth tidak akan membuat Andamengabaikan kepedulian terhadap lingkungan sekitar anak-anak yang lucu, bayi yang cantik, hewan peliharaan Anda, atauanggota keluarga lainnya saat bekerja, mendengarkan musik, melakukan yoga.【KERJA LAMA】- Headset konduksi tulang dilengkapi dengan baterai lithium 180mAh. Bekerja 11 jam terakhir setelah pengisian penuh (volume 50%)Informasi parameter produkMerek: ERAZERModel: XF22Warna Produk: Hitam abu-abu, abu-abu putihBerat produk: ~ 26gVersi Bluetooth: Bluetooth V5.4Jarak koneksi: ~10M (dapat diakses)Durasi pemutaran: ~11 jam (volume 50%)Waktu siaga: 7 hariDurasi pengisian daya: ~2 jamdaftar kemasanKotak kemasan * 1Earphone * 1Kabel data * 1Buku petunjuk penggunaan*1",thinkplus-Lenovo,https://www.tokopedia.com/thinkplus-lenovo/lenovo-erazer-xf22-headphone-konduksi-tulang-earphone-bone-conductor-bebas-genggam-hifi-stereo-nirkabel-bluetooth-earphones-olahraga-conduction-warna-oranye-9c7db?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kab. Tangerang
SONY MDR-ZX110AP Black On Ear Headphone / ZX110 / ZX-110AP / ZX 110 AP,4.9,Rp199.000,4.131,8000,"Headphone dengan desain simple dan terdapat microfon untuk menerima panggilan telpon dimanapun anda berada. Bantalan telinga yang empuk cocok untuk pemakaian jangka panjang. desain yang unik dalam lipat membuat mudah untuk dibawa, Panjang kabel 1.2 m. warna yang elegan dan minimalis , Fitur Umum:  Warna Hitam & Putih Input 3.5mm jack Product Line Headphone Microphone",Sony Audio Official,https://www.tokopedia.com/sony-audio/sony-mdr-zx110ap-black-on-ear-headphone-zx110-zx-110ap-zx-110-ap?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Pusat
Dolphin sound ISK DS80 DS 80 DS-80 Headphone Monitor Flat Premium,5,Rp590.000,52,70,Dolphin sound Ds-80 seri tertinggi di headphone Dolphin sound memilihi earpad yang sangat nyaman lalu apa perbedaannya dengan DS70 dan ds60  - Sound yang lebih detail karena memiliki freq response 10hz-35 hz - bass yang lebih punchy  - soundstage yang luas - intinya upgrade dari Dolphin dr ds70  Spek -Tipe : Closed -Tranducer Type : Dynamic -Driver size : 50mm -Sensitivity : 98+- 3Db -Impedance : 32 Ohm -Freq Response : 10hz-35khz -RMS Power : 350 mW -Max Powered : 1500 mW -Panjang : Kabel 3m  Kelebihan : -Kabel Bisa dilepas -jack 3.5mm to 6.5mm -Pad empuk dan nyaman -cocok untuk engineer dan audio phile,triple3music,https://www.tokopedia.com/triple3music/dolphin-sound-isk-ds80-ds-80-ds-80-headphone-monitor-flat-premium?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Bandung
Headphone klasik Walkman vintage headphones style retro headset jadul - Hitam,4.9,Rp60.000,133,250,"Barupanjang kabel 1,2 metercolokan ukuran 3.5mm yang biasa di pakai untuk handphoneheadphone stereo universal ini di desain dengan tampilan jadul seperti jamannya walkman player masih jadi player andalanBepergian sambil mendengarkan musik nah headphone seperti ini lah yang dulu sering digunakanBusa dengan kepadatan yang halus nyaman di pakaiPacking aman menggunakan bubble wrap dan kardus(barang masih tersedia selama postingan atau iklan masih ada)",analog nostalgia,https://www.tokopedia.com/analognostalgia/headphone-klasik-walkman-vintage-headphones-style-retro-headset-jadul-hitam-7ae24?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Timur
Headphone Bluetooth Wireless Bass Hifi Stereo Noise Cancelling Inpods - Random,4.7,Rp39.500,1.143,4000,Headphone Bluetooth Wireless Bass Hifi Stereo Noise Cancelling Inpods Product Features: * Compatible With Iphone And Android Mobile Phones. * Bluetooth Connection Is Super Stable * Head-Mounted Music Is Better * Great Bass SoundProduct Specification: * Control Button: Yes * Cancellation Of Active Noise: Yes * Volume Control:Yes * Sensitivity: 123db * Wireless Type: Bluetooth 5.1 * Connectors: 3.5 Millimeters * Stuff From The Earphone Cushions Memory Foam* Codec: Aac* Driver Diameter: 40mm * Waterproof: Ipx4 * Frequency Response Track ：20 -20000hz * Total Harmonic Distortion: 1%* With Microphone: Yes * Loading Method: Cable * Magnetic Type: Ferrite Packing List:* 1 × Headset* 1 × Charging Cable* 1 × User Manual* 1 × Packing Box,SmartClick,https://www.tokopedia.com/smartclick/headphone-bluetooth-wireless-bass-hifi-stereo-noise-cancelling-inpods-random-6f968?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Tangerang
Suunto Sonic Black - Bone conduction headphones,5,Rp2.499.000,18,40,"- Desain open-ear- Pengalaman suara yang jelas- Peningkatan Bass- Tahan keringat dan tahan air IP55- Baterai hingga 10 jam- RinganTambahkan musik pada olahraga AndaSaat melakukan olahraga, kita harus memperhatikan lalu lintas - tetapi sekarang Anda bisa menggabungkan suara tersebut dengan musik favorit Anda. Dengan desain open-ear dan kualitas suara yang sangat baik, headphone olahraga Suunto Sonic adalah cara yang sempurna untuk menggabungkannya.Terbuka untuk apa yang ada di luar sanaTeknologi open-ear memungkinkan Anda mendengarkan musik dan pada saat yang sama masih mendengar lingkungan Anda. Alih-alih headphone dalam telinga seperti headphone tradisional, Suunto Sonic ditempatkan di tulang rahang Anda meninggalkan saluran telinga Anda terbuka untuk tetap waspada terhadap alam atau lalu lintas di sekitar Anda.Ringan namun kuatSuunto Sonic tidak hanya memiliki desain ringan dan nyaman tetapi juga transduser suara terbaru yang dirancang. Hal ini memungkinkan sensitivitas yang lebih tinggi, efek bass yang ditingkatkan, dan pengurangan kebocoran suara.Tahan keringat, tahan airDari panas terik hingga dingin beku, dari tertutup keringat hingga berlari di hujan - Suunto Sonic memiliki rating IP55, sehingga Anda dapat menikmati olahraga Anda dalam segala kondisi dan tetap mendengarkan lagu favorit Anda.Tahan lama, pulih dengan cepatSuunto Sonic dilengkapi dengan baterai hingga 10 jam dengan satu kali pengisian dan sepenuhnya terisi dalam 60 menit. Jika Anda kehabisan daya tepat sebelum latihan, pengisian cepat selama 10 menit menjaga audio Anda tetap berjalan selama 3 jam lagi.Tingkatkan headphone Anda dengan aplikasi SuuntoHubungkan Suunto Sonic melalui Bluetooth ke aplikasi Suunto di ponsel Anda untuk mendapatkan yang terbaik dari headphone Anda. Ubah mode suara yang Anda inginkan atau matikan koneksi perangkat ganda. Dengan aplikasi Suunto, mengubah pengaturan hanya dengan satu ketukan layar.",Suunto Official Store,https://www.tokopedia.com/suuntoofficial/suunto-sonic-black-bone-conduction-headphones?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
LENOVO Thinkplus TH10 Headset Bluetooth 5.0 Headphone Earphone Mic - Beige,4.9,Rp145.000,1.045,2000,"GARANSI (-) Garansi resmi Thinkplus selama 12 Bulan(-) Wajib Kirim Full Video Unboxing SARAN CARBON OFFICIAL STORE (-) Tambahkan Produk Bubblewrap Jika Diperlukan :https://tokopedia.link/VRGic9k4QJb(-) Kami Menyarankan Packing Kayu (Untuk Pembelian Casing & Monitor): https://tokopedia.link/xMn9Ajm4QJb(-) Packing Kayu hanya support dengan menggunakan kurir JNE (diluar JNE pengiriman akan diproses tanpa packing kayu)(-) Segala kerusakan yang diakibatkan oleh ekspedisi bukan tanggung jawab kamiLENOVO Thinkplus TH10 Headset Bluetooth 5.0 Headphone Earphone MicSpesifikasiBluetooth version : V5.0Bluetooth distance : 10mSpeaker size : 40mmFrequency range : 20Hz-20KHzImpedence of glass speaker : 32Ω ±15%Speaker sensitivity : 110dB±3dBMicrophone sensitivity : -42dB±3dBPlaying time : about 10 hours (60% volume)Battery capacity : 3.7V/300mAhKabel koneksi : 3.5mm audio cableCharging interface : USBSurround : 9DBluetooth transmission distance : 10-15mBattery life : 8 hours of gaming, 12 hours of playbackNOTE: SAAT PENGGUNAAN MENGGUNAKAN KABEL AUX,FUNGSI TOMBOL PADA HEADPHONE TIDAK AKAN BERFUNGSIKeunggulan Produk :- Rasakan suara HIFI,3D dengan Dual power loudspeakers dan CVC microphones.- Audio AUX yang kompatibel dengan banyak perangkat android atau ios.- Nyaman dipakai lama, dengan masa pakai baterai yang kuat.Button Function :1. Play/Pause/Answer/Hang up2. Short press : Volume increase           Long press : Next song3. Short press : Volume reduction          Long press : Previous song4. Power on/off pairing5. Indicator light6. Charging port7. 3.5mm audio interface8. MicrophoneBerat Paket : 520grIsi paket :1* Bluetooth Headphone1* Charge Line Micro USB1* 3.5mm",Carbon Official Store,https://www.tokopedia.com/carbonofficial/lenovo-thinkplus-th10-headset-bluetooth-5-0-headphone-earphone-mic-beige?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
Baseus D05 Bowie Wireless Headphone Bluetooth Wired Bass Headphones - Creamy White,4.9,Rp335.000,316,750,"*) Garansi resmi 12 bulan*) Garansi langsung ganti baru jika rusak fungsi selama 2x24 jam sejak barang diterima dan transaksi belum diselesaikan, wajib video unboxing*) Untuk klaim garansi, mohon menyertakan kemasan asli, kartu garansi & invoice ZTH Official==================================================Extra Bubblewraphttps://www.tokopedia.com/zthofficial/extra-packing-bubble-wrap-tambahanBaseus D05 Bowie Wireless Headphone Bluetooth Wired Bass HeadphonesNama: headphone nirkabel BaseusNo. Model: Baseus isld05Warna: abu-abu ruang/putih bintangBahan: ABS + PC + logamBerat: 209gVersi: V5.3Jarak komunikasi: sekitar 10mCocok untuk: kompatibel dengan semua perangkat wirelssWaktu musik: 70 jam (volume 70%)Antarmuka pengisian daya: tipe-cWaktu pengisian daya: sekitar 2 jamKapasitas baterai: 600mAh/2.22 WhRentang respons frekuensi: 20Hz-20kHz1. Teknologi akustik spasial 3D yang imersif Baseus: pengalaman audio yang imersif2.Bluetooth 5.3, koneksi cepat dan stabil3. Daya tahan baterai 3.70 jam, latensi rendah 0.064. Driver diafragma hewan peliharaan 4.40mm, kualitas suara HiFi5. Koneksi ganda, menghubungkan dua perangkat secara bersamaan6. Mendukung ENC Noise Cancelling untuk panggilan HD-70 jam waktu pemutaran audio, terisi penuh dalam 2 jam-Kenikmatan lebih dari musik-Desain ringan untuk pemakaian yang lebih baik 209g kebebasan tidak lagi kontras-Latensi Ultra rendah 0.06s-Sambungkan ke 2 perangkat secara bersamaan-Secara otomatis mendeteksi panggilan telepon dan terhubung dengan perangkat saat headphone dipasangkan dengan 2 perangkat secara bersamaan-Panggilan telepon berkualitas tinggi-Mikrofon definisi tinggi menangkap setiap suku kata dengan tebing besar dan menawarkan pendengar intonasi akurat dan kejelasan-Kabel/nirkabel-Dengan mudah beralih antara jack headphone bluetooth 5.3 dan 3.5mm.",ZTH Official,https://www.tokopedia.com/zthofficial/baseus-d05-bowie-wireless-headphone-bluetooth-wired-bass-headphones-creamy-white-8dfd3?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
